job_position_id,organisation_id,role,job_position_status,signed_off
10787,2385,Administrator,Active,false
2391,2179,Doctor,Invited,false
2512,2179,Doctor,Active,false
2536,2179,Doctor,Invited,false
2564,2179,Doctor,Invited,false
2569,2179,Doctor,Active,false
2627,2179,Carer,Active,false
2783,2179,Carer,Invited,false
2793,2179,Sales,Active,false
2826,2179,Doctor,Invited,false
956,1493,Doctor,Active,false
6382,2191,Admin,Active,true
2833,2179,Doctor,Invited,false
66,1493,Doctor,Active,false
9466,1493,Administrator,Active,false
9596,1493,Administrator,Invited,false
10788,2191,111aaaa,Active,false
963,1493,Doctor,Active,false
971,1493,Irish Doctor,Active,false
1006,1493,Doctor,Active,false
11172,2392,Other,Not invited,false
11173,2392,Other,Not invited,false
2834,2179,Advanced Nurse Practitionerr,Not invited,false
2844,2179,Advanced Nurse Practitionerr,Not invited,false
2845,2179,Advanced Nurse Practitionerr,Not invited,false
2846,2179,Advanced Nurse Practitionerr,Not invited,false
1015,1493,Doctor,Active,false
7616,2198,Balabol,Active,true
1499,1493,Doctor,Active,false
1500,1493,Doctor,Active,false
19696,2401,Role,Active,false
1501,1493,Doctor,Active,false
20178,2401,AAAAA,Invited,false
9373,2191,Doctor,Active,false
180,2179,Doctor,Active,false
1018,1493,Doctor,Active,false
6940,1493,Doctor,Invited,false
220,1493,Doctor,Active,true
7284,1493,Carer,Active,false
20422,2483,Administrator,Active,false
11174,2392,Other,Not invited,false
11175,2392,Other,Not invited,false
11176,2392,Other,Not invited,false
2684,2179,Non-Clinical,Active,false
7641,1,Other,Active,false
7649,1,Other,Active,false
2685,2179,Doctor,Active,false
2722,2179,Carer,Active,false
2726,2179,Carer,Active,false
2749,2179,Carer,Invited,false
7659,1,Other,Active,false
7542,2191,Doctor,Active,false
4651,2179,Doctor,Active,false
561,1493,Doctor,Active,false
7665,2291,Administrator,Invited,false
4144,1,Doctor,Active,false
7684,2198,Dre,Active,true
564,1493,Doctor,Active,false
4145,1,Doctor,Active,false
7670,2201,Associated Nurse Practitioner,Active,false
4146,1,Doctor,Active,false
4147,1,Doctor,Active,false
4148,1,Doctor,Active,false
9729,2191,Doctor,Active,false
7673,2201,DBS Role,Active,false
10092,2191,A1 nurcesdfs,Invited,false
10789,2385,Other,Active,false
7674,2201,Mention Role,Active,false
522,1493,Doctor,Active,false
19697,2511,HR,Active,false
7680,2201,Document Role,Active,false
566,1493,Doctor,Active,false
573,1493,Doctor,Active,false
588,1493,Doctor,Active,false
589,1493,Doctor,Active,false
10178,1493,IT,Invited,false
10309,1493,Customer Services,Active,false
11178,2392,Other,Not invited,false
7686,1,Other,Active,false
7700,1,Other,Active,false
7701,2191,Doctor,Active,false
7709,2198,Balabol,Invited,false
7708,1,Other,Active,false
10600,2376,Admin,Active,false
187,2179,Doctor,Active,false
2803,2179,Advanced Nurse Practitionerr,Active,false
5789,2185,Doctor,Invited,false
2804,2179,Advanced Nurse Practitionerr,Active,false
7982,2191,Administrator,Invited,false
8528,2191,Health manager,Active,false
7777,2198,Balabol,Active,true
7740,1,Other,Active,false
7741,1,Other,Active,false
7730,2204,Administrator,Active,false
1028,1493,Doctor,Active,false
7742,1,Other,Active,false
1512,1493,Doctor,Active,false
7743,1,Other,Active,false
1513,1493,Irish/UK Doctor 123,Active,false
11180,2392,Other,Not invited,false
11181,2392,Other,Not invited,false
1035,1493,Doctor,Active,false
1042,1493,Doctor,Active,false
1043,1493,Irish Doctor,Active,false
7749,1,Other,Active,false
7754,2191,Administrator,Active,false
7778,1,Other,Active,false
2805,2179,Advanced Nurse Practitionerr,Active,false
7783,2309,Other,Not invited,false
7784,2309,Other,Not invited,false
2806,2179,Doctor,Invited,false
2807,2179,Doctor,Invited,false
2886,2179,Carer,Active,false
7786,2309,Other,Not invited,false
7787,2309,Other,Not invited,false
7788,2309,Other,Not invited,false
7789,2309,Other,Not invited,false
7790,2309,Other,Not invited,false
7791,2309,Other,Not invited,false
7792,2309,Other,Not invited,false
7793,2309,Other,Not invited,false
7794,2309,Other,Not invited,false
7795,2309,Other,Not invited,false
7796,2309,Other,Not invited,false
7797,2309,Other,Not invited,false
7798,2309,Other,Not invited,false
7799,2309,Other,Not invited,false
7800,2309,Other,Not invited,false
7801,2198,Balabol,Invited,false
7817,2201,ECA,Invited,false
2823,2179,Doctor,Active,false
2838,2179,Advanced Nurse Practitionerr,Not invited,false
2842,2179,Advanced Nurse Practitionerr,Not invited,false
2888,2179,Carer,Active,false
2890,2179,Carer,Active,false
6949,2291,Administrator,Active,false
7991,2185,AdMs,Invited,false
219,1493,Doctor,Active,false
18,1493,Doctor,Active,true
7825,1,Other,Active,false
3270,2179,Administrator,Active,false
11182,2392,Other,Not invited,false
10699,2356,Administrator,Active,false
10471,2372,jilhugf,Active,false
4677,2179,Doctor,Invited,false
4679,2179,Doctor,Invited,false
9007,1,Other,Active,false
4781,2191,Doctor,Active,false
7858,1,Other,Active,false
2963,2179,Carer,Active,false
2964,2179,Carer,Active,false
2973,2179,Irish Doctor,Active,false
7867,1,Other,Active,false
2972,2179,Carer,Active,false
7875,1,Other,Active,false
7876,1,Other,Active,false
7877,1,Other,Active,false
7878,1,Other,Active,false
7879,1,Other,Active,false
7880,1,Other,Active,false
7881,1,Other,Active,false
7882,1,Other,Active,false
7883,1,Other,Active,false
7884,1,Other,Active,false
7886,1,Other,Active,false
7887,1,Other,Active,false
7888,1,Other,Active,false
7889,1,Other,Active,false
7890,1,Other,Active,false
7891,1,Other,Active,false
7892,1,Other,Active,false
7894,1,Other,Active,false
7895,1,Other,Active,false
7896,1,Other,Active,false
7897,1,Other,Active,false
2976,2179,Carer,Active,false
7900,1,Other,Active,false
7901,1,Other,Active,false
4686,2179,Doctor,Invited,false
4689,2179,Doctor,Not invited,false
5211,2179,Administrator,Active,false
7904,1,Other,Active,false
7905,1,Other,Active,false
7906,1,Other,Active,false
7907,1,Other,Active,false
3280,2179,Doctor,Active,false
7908,1,Other,Active,false
7909,1,Other,Active,false
7910,1,Other,Active,false
7911,1,Other,Active,false
7912,1,Other,Active,false
9374,2191,Doctor,Active,false
7916,1,Other,Active,false
7917,1,Other,Active,false
7919,1,Other,Active,false
1057,1493,Doctor,Active,false
609,1493,Doctor,Active,false
9008,1,Other,Active,false
7893,1,Other,Active,false
20740,2511,Doctor,Active,false
656,1493,Doctor,Active,false
7921,2198,Balabol,Active,true
7929,1,Other,Active,false
7924,1,Other,Active,false
7931,2185,AdMs,Active,false
788,1493,Doctor,Active,false
7943,1,Other,Active,false
7940,2191,Doctor,Active,false
699,1493,Doctor,Active,false
700,1493,Doctor,Active,false
1058,1493,Doctor,Active,false
7949,1,Other,Active,false
7997,1,Administrator,Invited,false
4150,1,Doctor,Active,false
9011,1,Other,Active,false
9013,1,Other,Active,false
9015,1,Other,Active,false
318,2179,Doctor,Active,false
10031,2372,Nursys2.1,Active,false
8554,1,Other,Active,false
1059,1493,Doctor,Active,false
421,1493,Doctor,Active,false
9019,1,Other,Active,false
1061,1493,Doctor,Active,false
324,2179,Doctor,Active,true
618,1493,Doctor,Active,false
4601,2198,Doctor,Invited,false
7728,2291,123 new new new new ne,Invited,false
325,2179,Doctor,Active,false
1305,2179,Doctor,Active,true
10096,2378,RN Nurse,Invited,true
4602,2198,Doctor,Invited,false
10793,2372,1,Invited,false
2986,2179,Doctor,Active,false
2995,2179,Therapist,Active,false
3003,2179,Carer,Active,false
3024,2179,Doctor,Invited,false
3026,2179,Doctor,Invited,false
3157,2179,Doctor,Active,false
3185,2179,Doctor,Active,false
3339,2179,Doctor,Active,false
3342,2179,Doctor,Active,false
17249,1,Other,Not invited,false
8009,2191,Doctor,Active,false
19698,2401,AAAAA,Active,false
10703,2191,I want a new role,Invited,false
4604,2198,Doctor,Invited,false
4738,2198,Doctor,Not invited,false
4741,2198,Carer,Invited,false
4744,2198,Doctor,Invited,false
1800,2198,Administrator,Active,true
10920,2379,Administrator,Active,false
898,1493,Doctor,Active,false
96,1493,Doctor,Active,false
98,1493,Doctor,Active,false
2825,2179,Doctor,Active,false
1244,2179,Doctor,Active,false
8025,2191,Doctor,Active,false
8042,2189,Other,Invited,false
1869,2179,Doctor,Active,false
794,1493,Irish Doctor,Active,false
805,1493,Doctor,Active,false
8048,1,Other,Active,false
2987,2179,Administrator,Active,false
2988,2179,Nurse,Active,false
2989,2179,Carer,Active,false
2990,2179,Irish Doctor,Active,false
2992,2179,Advanced Nurse Practitionerr,Active,false
2994,2179,Other,Active,false
3031,2179,Advanced Nurse Practitionerr,Active,false
3055,2179,Carer,Active,false
2781,2191,Administrator,Active,true
3231,2198,Another bite,Active,true
8047,2191,A1 nurcesdfs,Active,false
8099,2204,Grechnevi Doctor,Active,false
20423,2511,Doctor,Active,false
8060,2201,Carer,Active,false
8092,2198,brand new spudi moon,Active,true
8093,2198,petushok grebushok,Active,true
8062,2201,Administrator,Active,false
3027,1493,Doctor,Invited,false
807,1493,Doctor,Active,false
808,1493,Doctor,Active,false
10704,2185,Administrator,Active,false
3101,2204,IT,Active,true
6977,1493,Administrator,Invited,false
1075,1493,Doctor,Active,false
8080,2191,Test dbs view,Active,false
8073,1,Other,Active,false
3060,2179,Doctor,Active,false
10032,2185,regprofreg,Active,false
3899,2198,Administrator,Active,true
8084,2204,Grechnevi Doctor,Invited,false
3328,2179,Doctor,Active,false
8126,2198,Absolurno new igrok,Active,true
3329,2179,Doctor,Active,false
418,1493,Doctor,Active,false
7902,1,Other,Active,false
8109,1,Other,Active,false
8127,2198,brand new spudi moon,Active,true
10705,2191,I want a new role,Active,false
1077,1493,Doctor,Active,false
2996,2179,Care Teamer,Active,false
2997,2179,Director,Active,false
1081,1493,Doctor,Active,false
1084,1493,Doctor,Active,false
1093,1493,Administrator,Active,false
1096,1493,Doctor,Active,false
1097,1493,Doctor,Active,false
1100,1493,Doctor,Active,false
8142,2191,view all the same,Active,false
3061,2179,Administrator,Invited,false
3062,2179,Doctor,Invited,false
3431,2179,Doctor,Active,true
3710,2179,Doctor,Active,false
3875,2179,Doctor,Active,false
4021,2179,Doctor,Active,false
4675,2179,Doctor,Active,false
1102,1493,Advanced Nurse Practitioner,Active,false
1107,1493,Doctor,Active,false
4053,2188,Administrator,Invited,false
1114,1493,Doctor,Active,false
8581,2322,Administrator,Active,false
8255,1,Other,Active,false
8245,1,Other,Active,false
8256,1,Other,Active,false
8248,2191,Doctor,Active,false
8249,2201,Doctor,Active,false
3009,2179,Advanced Nurse Practitionerr,Active,false
8250,2204,Grechnevi Doctor,Active,false
3019,2179,Advanced Nurse Practitionerr,Active,false
3018,2179,Advanced Nurse Practitionerr,Active,false
1115,1493,Doctor,Active,false
1124,1493,Doctor,Active,false
1125,1493,Doctor,Active,false
8289,2201,Doctor,Active,false
8293,2201,Document Role,Active,false
8294,2291,Administrator,Active,false
9025,2322,Other,Active,false
8296,2191,Administrator,Active,false
8678,2191,Director,Active,true
7720,2204,Administrator,Active,false
8601,2315,staff,Active,false
10707,2191,I want a new role,Active,false
1126,1493,Doctor,Active,false
1129,1493,Doctor,Active,false
10034,2191,A1 nurcesdfs,Active,false
8748,2315,3,Active,false
4205,1,Doctor,Active,false
5194,2198,Doctor,Active,false
8550,1,Other,Active,false
1131,1493,Doctor,Active,false
8552,1,Other,Active,false
8654,1,Other,Active,false
8629,2315,Administrator,Active,false
8638,1,Other,Active,false
1135,1493,Doctor,Active,false
1139,1493,Doctor,Active,false
1153,1493,Doctor,Active,false
8754,2315,3,Active,false
8551,1,Other,Active,false
8655,2315,StaffRole,Active,false
8605,2315,Administrator,Active,false
8606,2191,Administrator,Active,true
8580,2322,Office Administrator,Active,true
2892,2179,Carer,Active,false
3020,2179,Advanced Nurse Practitionerr,Active,false
5501,2179,Doctor,Invited,false
612,2179,Doctor,Active,true
8626,2315,staff,Active,false
611,2179,Doctor,Active,false
10925,2377,Other,Invited,false
630,2179,Administrator,Active,false
1341,2179,Doctor,Active,false
8630,2315,Administrator,Active,false
4430,2191,Doctor,Invited,false
5399,2198,Doctor,Active,false
5409,2198,Carer,Invited,false
8639,1,Other,Active,false
1893,2179,Advanced Nurse Practitionerr,Active,false
8656,2315,3,Active,false
7280,2185,4ma,Invited,false
8313,1,Other,Active,false
1179,1493,Doctor,Active,false
1183,1493,Administrator,Active,false
8306,2320,Administrator,Invited,false
8307,2321,Administrator,Invited,false
3043,2179,Carer,Active,false
6425,2179,Doctor,Active,false
6976,2179,Administrator,Active,true
9801,2315,Administrator,Active,false
3421,2179,Nurse,Invited,false
5499,2179,Doctor,Active,false
8311,2323,Administrator,Active,false
10708,2191,I want a new role,Active,false
1186,1493,Administrator,Active,false
1199,1493,Administrator,Active,false
1218,1493,Doctor,Active,false
20424,2511,Doctor,Active,false
8343,2328,Administrator,Invited,false
1383,1493,Doctor,Active,false
8553,1,Other,Active,false
7705,1493,Community Nurse,Invited,false
8587,2309,Other,Not invited,false
8627,2315,StaffRole,Invited,false
8625,2315,ViewAproveRole,Active,false
8750,2322,Doctor2,Active,false
8607,1,Other,Active,false
8541,2191,Advanced Nurse Practitioner,Active,false
8640,1,Other,Active,false
3050,2179,Carer,Active,false
3072,2179,Doctor,Invited,false
8641,1,Other,Active,false
5429,2198,Doctor,Invited,false
1386,1493,Doctor,Active,false
7807,1493,Carer,Active,false
8616,2315,Administrator,Invited,false
10709,2191,I want a new role,Active,false
3424,2198,IT,Active,false
1250,1493,Doctor,Active,false
10928,1,Other,Active,false
8361,2323,Other,Not invited,false
5458,2198,Administrator,Active,false
8363,1,Other,Active,false
1251,1493,Doctor,Active,false
5400,2198,Doctor,Active,false
8370,2330,Administrator,Active,false
4281,1,Doctor,Active,false
8377,1,Other,Active,false
10710,2191,I want a new role,Invited,false
4301,1,Doctor,Active,false
1264,1493,Doctor,Active,false
8389,2291,Administrator,Active,false
8397,1,Other,Active,false
8399,1,Other,Active,false
8402,1,Other,Active,false
8414,1,Other,Active,false
8416,1,Other,Active,false
8417,2204,Grechnevi Doctor,Invited,false
8419,1,Other,Active,false
8422,1,Other,Active,false
8425,1,Other,Active,false
8426,2204,Grechnevi Doctor,Invited,false
8428,1,Other,Active,false
4307,1,Doctor,Active,false
8429,2204,Carer,Invited,false
3108,2216,Administrator,Invited,false
8430,2331,Administrator,Invited,false
3321,2251,Administrator,Active,false
8459,2204,Grechnevi Doctor,Active,true
9740,1,Other,Not invited,false
8407,2291,Administrator,Active,false
5472,2198,Doctor,Active,false
10039,2191,A1 nurcesdfs,Active,false
5473,2198,Administrator,Active,false
8441,1,Other,Active,false
3105,2214,Administrator,Active,false
8456,2191,Doctor,Active,true
1220,1,Doctor,Active,false
1002,2191,Carer,Active,false
1402,1493,Doctor,Active,false
1404,1493,Doctor,Active,false
1407,1493,Doctor,Active,false
8448,1,Other,Active,false
8445,1,Other,Active,false
8451,1,Other,Active,false
8454,1,Other,Active,false
8455,1,Other,Active,false
8462,2204,elephant dream,Active,false
1242,1,Doctor,Active,false
1271,1493,Doctor,Active,false
3256,1493,Doctor,Invited,false
8594,2309,Other,Not invited,false
8596,2309,Other,Not invited,false
1382,1,Doctor,Active,false
1397,1,Doctor,Active,false
8598,2309,Other,Not invited,false
8475,2322,Reports,Active,true
8473,2322,Reports,Active,true
5803,2191,Carer,Invited,false
1276,1493,Doctor,Active,false
8628,2315,StaffRole,Invited,false
1223,1,Doctor,Active,false
1603,1,Doctor,Active,false
3078,2179,Doctor,Invited,false
4470,2191,Administrator,Invited,false
11194,1,Other,Not invited,false
8642,1,Other,Active,false
10711,2191,I want a new role,Active,false
4484,2191,Carer,Active,false
4489,2191,Carer,Active,false
4538,2191,Doctor,Active,false
4539,2191,Doctor,Invited,false
1277,1493,Doctor,Active,false
1278,1493,Doctor,Active,false
1279,1493,Non-Clinical,Active,false
1280,1493,Nurse,Active,false
6972,2185,Administrator,Active,false
8677,2315,Other,Not invited,false
1287,1493,Doctor,Active,false
1294,1493,Doctor,Active,false
8784,2191,New_doctor,Active,false
8790,2191,gggg,Invited,false
8801,2291,11111',Active,true
3080,2179,Advanced Nurse Practitionerr,Active,false
3082,2179,Doctor,Active,false
8768,2191,New_doctor,Active,false
8770,2315,3,Invited,false
8771,2315,3,Invited,false
8769,2315,3,Active,false
8773,2191,New_doctor,Active,false
10041,2372,Nursys2.1,Invited,false
8776,2191,New_doctor,Active,false
8802,2322,Administrator,Active,false
3083,2179,Doctor,Active,false
4594,2198,Administrator,Active,true
3085,2179,Doctor,Invited,false
3147,2179,Doctor,Active,false
8850,2315,3,Active,false
4597,2198,Doctor,Active,false
8843,2315,3,Active,false
8789,2191,Administrator,Active,false
10712,2191,I want a new role,Active,false
4392,1,Doctor,Active,false
4393,1,Doctor,Active,false
4445,1,Doctor,Active,false
4446,1,Doctor,Active,false
8794,1,Other,Active,false
4598,2198,Doctor,Active,false
4625,2198,Doctor,Invited,false
4837,2198,Doctor,Active,false
4846,2198,Doctor,Active,false
4859,2198,Doctor,Invited,false
5528,2198,Other,Not invited,false
3152,2179,Doctor,Active,false
3155,2179,Advanced Nurse Practitionerr,Active,false
8792,2291,Administrator,Active,false
3158,2179,Doctor,Invited,false
8860,2191,add,Active,true
9138,2198,petushok grebushok,Active,false
8861,1,Other,Active,false
8835,1,Other,Active,false
8836,1,Other,Active,false
8837,2191,New_doctor,Active,false
5678,2198,Doctor,Active,false
8839,2191,Admun,Invited,false
8851,2191,New_doctor,Active,false
4861,2198,Doctor,Active,false
4890,2198,Doctor,Active,false
8305,2191,need appr,Active,true
8842,2191,New_doctor,Active,false
8832,2315,3,Active,false
4959,2198,Doctor,Active,false
8844,2315,3,Active,false
8845,2315,3,Invited,false
1295,1493,Doctor,Active,false
4961,2198,Carer,Active,false
8847,2315,3,Active,false
1300,1493,Doctor,Active,false
1302,1493,Doctor,Active,false
515,1493,Doctor,Active,false
4447,1,Doctor,Active,false
4448,1,Doctor,Active,false
10042,2372,nursys2.0,Active,false
4468,1,Doctor,Active,false
4469,1,Doctor,Active,false
4510,1,Doctor,Active,false
4963,2198,Doctor,Active,false
8857,1,Other,Active,false
4965,2198,IT,Active,false
4971,2198,Carer,Active,false
1303,1493,Doctor,Active,false
1304,1493,Doctor,Active,false
4973,2198,Carer,Active,false
4975,2198,Doctor,Active,false
4978,2198,Doctor,Invited,false
4984,2198,Carer,Active,false
17260,2401,Other,Active,false
8880,2357,Other,Active,true
8881,2357,Career,Active,true
8882,2357,Nurse,Active,false
8859,2179,Administrator,Active,true
9038,1,Other,Active,false
8866,2315,3,Active,false
9078,2322,Administrator,Active,false
3187,2179,Doctor,Active,false
9063,2315,3,Invited,false
3190,2179,Doctor,Active,false
3202,2179,Doctor,Active,false
9017,2179,Registrar,Active,false
9060,2191,Admin,Active,false
9080,2191,Administrator,Active,false
9081,2322,Administrator,Active,true
9200,2322,Doctor2,Active,true
9184,2191,New_doctor,Active,false
4792,1,Doctor,Active,false
9244,2204,Grechnevi Doctor,Active,false
9135,1,Other,Active,false
9147,2322,Office Administrator,Active,false
10611,2191,add,Active,false
9186,2306,Administrator,Invited,false
9187,2306,Administrator,Active,false
9194,2291,Administrator,Active,false
9204,2356,Other,Invited,false
9225,2191,New_doctor,Active,false
9247,2315,staff,Active,false
9248,2315,Simple doctor,Active,false
9249,2315,DoctorsAdmin,Active,false
8981,2315,3,Invited,false
9191,2204,Carer,Active,true
9522,2363,Administrator,Active,false
9064,2315,3,Invited,false
9069,1,Other,Active,false
9140,1,Other,Active,false
9072,1,Other,Active,false
3204,2179,Nurse,Invited,false
3207,2179,Nurse,Active,false
9031,2179,Admin,Invited,false
9130,2179,Administrator,Active,false
9590,2368,Administrator,Invited,false
4988,2198,Doctor,Active,false
9079,2322,Administrator,Active,false
9166,1,Other,Active,false
9259,2179,123,Invited,false
4839,1,Doctor,Active,false
1325,1493,Doctor,Active,false
1328,1493,Doctor,Active,false
10015,2179,Care Teamer,Active,false
1326,1493,Doctor,Active,false
5196,2198,Doctor,Invited,false
5314,2198,Doctor,Invited,false
1327,1493,Doctor,Active,false
1377,1493,Doctor,Active,false
1380,1493,Doctor,Active,false
5344,2198,Advanced Nurse Practitioner,Not invited,false
5345,2198,Doctor,Not invited,false
5349,2198,Doctor,Invited,false
5379,2198,Doctor,Invited,false
8982,2291,Doctor,Not invited,false
9802,2191,Administrator,Active,false
8983,2291,Doctor,Not invited,true
9388,1,Other,Active,false
10148,2179,Administrator,Active,false
9149,1,Other,Active,false
9167,2315,Administrator,Active,false
10150,1,Other,Active,false
4680,2191,Doctor,Active,false
4682,2191,Administrator,Invited,false
10612,2191,Carer,Active,false
6272,2198,Advanced Nurse Practitioner,Active,false
10934,2379,Administrator,Invited,false
4696,2191,Doctor,Invited,false
4702,2191,Doctor,Active,false
4703,2191,Doctor,Active,false
9278,1,Other,Not invited,false
2137,2201,Doctor,Active,false
9273,1,Other,Not invited,false
2145,2201,Doctor,Active,false
2177,2201,Doctor,Active,true
2184,2201,Doctor,Active,false
2279,2201,Doctor,Active,false
2288,2201,Doctor,Active,false
2481,2201,Irish Doctor,Active,false
10613,2379,Other,Invited,false
3879,2191,Administrator,Active,false
9168,2322,Doctor2,Invited,false
9433,2185,adminRole2,Active,false
10488,2322,Administrator,Active,false
9042,1,Other,Active,false
9052,2191,gggg,Invited,false
3210,2179,Doctor,Active,false
9395,2191,A1 nurcesdfs,Active,false
9142,1,Other,Active,false
9150,2191,Director,Active,false
3211,2179,Doctor,Active,false
5512,2198,Irinin Admin,Active,false
10713,2375,Administrator,Active,false
1412,1493,Doctor,Active,false
9261,2291,11111',Active,false
9269,2291,Chaperonessss,Active,false
9276,2191,A1 nurcesdfs,Active,false
9436,2315,Administrator,Invited,false
3213,2179,Doctor,Active,false
3214,2179,Carer,Active,false
3217,2179,Doctor,Active,false
9170,2179,Administrator,Active,false
9260,2179,123,Active,false
9297,1,Other,Not invited,false
9431,2191,A1 nurcesdfs,Active,false
3260,2179,Doctor,Active,false
9525,1,Other,Not invited,false
9575,1,Other,Not invited,false
1414,1493,Doctor,Active,false
1422,1493,Doctor,Active,false
3275,2179,Administrator,Active,false
1456,1493,Doctor,Active,false
1459,1493,Doctor,Active,false
1460,1493,Doctor,Active,false
1461,1493,Doctor,Active,false
10935,2379,Other,Invited,false
1481,1493,Doctor,Active,false
1465,1493,Doctor,Active,false
1467,1493,Doctor,Active,false
1502,1493,Doctor,Active,false
1514,1493,Doctor,Active,false
1532,1493,Doctor,Active,false
1533,1493,Doctor,Active,false
1535,1493,Doctor,Active,false
5546,2198,Adminchick,Invited,false
5549,2198,Adminchick,Invited,false
6120,2198,Carer,Active,false
6122,2198,IT,Active,false
6123,2198,Carer,Active,false
11204,2291,11111',Active,false
11205,2291,"""1""",Active,false
2898,2201,Doctor,Active,false
2906,2201,Carer,Invited,false
9300,1,Other,Not invited,false
9169,2191,gggg,Invited,false
9172,2306,Administrator,Active,false
9755,2322,3245342554,Active,false
9760,2332,Administrator,Active,false
9227,2191,New_doctor,Active,false
9391,2191,A1 nurcesdfs,Active,false
9270,2364,Administrator,Active,false
4766,2191,Doctor,Active,false
1799,1493,Doctor,Active,false
2907,2201,Doctor,Active,false
9756,2322,Administrator,Invited,false
4767,2191,Doctor,Active,false
4768,2191,Irish Doctor,Active,false
10936,1,Other,Not invited,false
11200,2372,1,Active,false
1536,1493,Doctor,Active,false
1541,1493,Doctor,Active,false
1542,1493,Doctor,Active,false
1544,1493,Doctor,Active,false
9652,1,Other,Not invited,false
9054,1,Other,Active,false
8986,1,Other,Active,false
9392,2191,A1 nurcesdfs,Active,false
9742,2322,3245342554,Active,false
9094,2191,Doctor,Invited,false
9397,2191,Advanced Nurse Practitioner,Invited,false
9146,2198,Associated Nurse Practitioner,Active,false
9527,2332,Administrator,Active,false
3308,2179,Carer,Active,false
9438,2191,Administrator,Active,false
9658,1,Other,Not invited,false
2493,2201,Doctor,Active,true
9446,2191,A1 nurcesdfs,Invited,false
2821,2201,Irish Doctor,Active,false
9171,2306,Administrator,Active,false
2849,2201,Doctor,Active,false
2851,2201,Doctor,Invited,false
2852,2201,Doctor,Invited,false
9761,2332,Admin,Active,false
9228,2198,Advanced Nurse Practitioner,Active,false
2854,2201,Doctor,Active,false
3309,2179,Carer,Active,false
3310,2179,Sales,Active,false
9152,2191,Administrator,Active,false
9703,2191,A1 nurcesdfs,Invited,false
9263,2322,Other,Active,false
9804,2191,Administrator,Active,false
3323,2179,Carer,Active,false
1491,1493,Doctor,Active,false
1492,1493,Doctor,Active,false
1493,1493,Doctor,Active,false
9594,2191,A1 nurcesdfs,Invited,false
2859,2201,Doctor,Active,false
2864,2201,Doctor,Active,false
2867,2201,Doctor,Active,false
1524,1493,Doctor,Active,false
2872,2201,Doctor,Active,false
2874,2201,Doctor,Active,false
11201,2325,Director,Active,false
2876,2201,Doctor,Active,false
2880,2201,Doctor,Active,false
10490,2291,Doctor,Active,false
3327,2179,Doctor,Active,false
11206,2291,Administrator,Active,false
9095,1,Other,Active,false
9440,2360,GP,Invited,false
9229,2191,gggg,Active,false
9447,2191,My super F role,Invited,false
9286,2204,Carer,Active,false
2306,1493,Doctor,Active,false
9762,2373,Administrator,Active,false
2497,1493,Doctor,Invited,false
2502,1493,Doctor,Invited,false
2509,1493,Doctor,Invited,false
892,2183,Doctor,Active,false
903,2183,Doctor,Active,false
993,2187,Doctor,Active,false
5374,1,Doctor,Active,false
3330,2179,Doctor,Active,false
2513,1493,Doctor,Invited,false
9441,2360,Optometrist,Invited,false
4717,2187,Nurse,Active,false
3332,2179,Doctor,Active,false
3334,2179,Doctor,Active,false
3333,2179,Doctor,Active,true
4718,2187,Doctor,Active,false
9806,2322,Administrator,Active,false
3385,1493,Doctor,Invited,false
3651,1493,Doctor,Active,false
181,2179,Doctor,Active,false
5402,1,Doctor,Active,false
191,2179,Doctor,Active,false
5408,1,Doctor,Active,false
11207,2291,Administrator,Active,false
8988,2191,New_doctor,Invited,false
9399,2191,A1 nurcesdfs,Invited,false
9096,2198,Administrator,Invited,false
9156,2362,Administrator,Invited,false
9174,2191,New_doctor,Active,false
9705,2191,A1 nurcesdfs,Invited,true
9448,2191,A1 nurcesdfs,Invited,false
9230,2191,New_doctor,Active,false
9265,2291,New user,Active,false
9449,2191,A1 nurcesdfs,Invited,false
9453,2191,A1 nurcesdfs,Invited,false
9763,2373,Administrator,Active,false
9483,2322,Office Administrator,Active,false
1633,1493,Customer Services,Active,false
9529,2191,A1 nurcesdfs,Invited,false
9743,2191,Doctor,Active,true
9582,2367,Administrator,Active,false
10492,2372,Administrator,Active,false
1634,1493,Customer Services,Active,false
1635,1493,Nurse,Active,false
3014,2201,Doctor,Active,false
192,2179,Doctor,Active,false
202,2179,Doctor,Active,false
344,2179,Doctor,Active,false
373,2179,Doctor,Active,false
374,2179,Doctor,Active,false
379,2179,Doctor,Active,false
1984,2179,Doctor,Active,false
1986,2179,Doctor,Active,false
1989,2179,Nurse,Active,false
1987,2179,Doctor,Active,false
1990,2179,Doctor,Active,false
1991,2179,Nurse,Active,false
3335,2179,Doctor,Active,false
3345,2179,Advanced Nurse Practitionerr,Active,false
3347,2179,Doctor,Active,false
3350,2179,Doctor,Active,false
3353,2179,Doctor,Active,false
3356,2179,Doctor,Active,false
3015,2201,Doctor,Active,false
3036,2201,Doctor,Active,false
3058,2201,Doctor,Active,false
3068,2201,Doctor,Active,false
3287,2201,Doctor,Active,false
3289,2201,Administrator,Active,false
3293,2201,Irish Doctor,Active,false
3322,2201,Carer,Active,false
3393,2201,Doctor,Active,false
3484,2201,Administrator,Active,false
11214,2191,111aaaa,Active,false
11203,2291,"""1""",Active,false
9531,2191,A1 nurcesdfs,Active,false
9400,2191,A1 nurcesdfs,Invited,false
9744,2191,Admin,Invited,true
9157,2363,Administrator,Active,false
